time,ongoing_trips,date_snapshot
2025-02-23 12:00:00,101,20250222
2025-02-23 13:00:00,73,20250222
2025-02-23 14:00:00,62,20250222
2025-02-23 15:00:00,75,20250222
2025-02-23 16:00:00,92,20250222
2025-02-23 17:00:00,112,20250222
2025-02-23 18:00:00,117,20250222
2025-02-23 19:00:00,120,20250222
2025-02-23 20:00:00,116,20250222
2025-02-23 21:00:00,108,20250222
2025-02-23 22:00:00,66,20250222
2025-02-23 23:00:00,36,20250222
2025-02-24 00:00:00,11,20250222
2025-02-24 01:00:00,0,20250222
2025-02-24 02:00:00,0,20250222
2025-02-24 03:00:00,0,20250222
2025-02-24 04:00:00,0,20250222
2025-02-24 05:00:00,9,20250222
2025-02-24 06:00:00,58,20250222
2025-02-24 07:00:00,100,20250222
2025-02-24 08:00:00,112,20250222
2025-02-24 09:00:00,110,20250222
2025-02-24 10:00:00,96,20250222
2025-02-24 11:00:00,93,20250222
2025-02-24 12:00:00,77,20250222
2025-02-24 13:00:00,75,20250222
2025-02-24 14:00:00,73,20250222
2025-02-24 15:00:00,89,20250222
2025-02-24 16:00:00,112,20250222
2025-02-24 17:00:00,124,20250222
2025-02-24 18:00:00,127,20250222
2025-02-24 19:00:00,105,20250222
2025-02-24 20:00:00,92,20250222
2025-02-24 21:00:00,73,20250222
2025-02-24 22:00:00,51,20250222
2025-02-24 23:00:00,31,20250222
2025-02-25 00:00:00,11,20250222
2025-02-25 01:00:00,3,20250222
2025-02-25 02:00:00,0,20250222
2025-02-25 03:00:00,0,20250222
2025-02-25 04:00:00,0,20250222
2025-02-25 05:00:00,19,20250222
2025-02-25 06:00:00,121,20250222
2025-02-25 07:00:00,193,20250222
2025-02-25 08:00:00,210,20250222
2025-02-25 09:00:00,201,20250222
2025-02-25 10:00:00,183,20250222
2025-02-25 11:00:00,159,20250222
2025-02-25 12:00:00,130,20250222
2025-02-25 13:00:00,107,20250222
2025-02-25 14:00:00,113,20250222
2025-02-25 15:00:00,140,20250222
2025-02-25 16:00:00,188,20250222
2025-02-25 17:00:00,210,20250222
2025-02-25 18:00:00,207,20250222
2025-02-25 19:00:00,191,20250222
2025-02-25 20:00:00,169,20250222
2025-02-25 21:00:00,126,20250222
2025-02-25 22:00:00,83,20250222
2025-02-25 23:00:00,43,20250222
2025-02-26 00:00:00,14,20250222
2025-02-26 01:00:00,4,20250222
2025-02-26 02:00:00,0,20250222
2025-02-26 03:00:00,0,20250222
2025-02-26 04:00:00,0,20250222
2025-02-26 05:00:00,19,20250222
2025-02-26 06:00:00,120,20250222
2025-02-26 07:00:00,194,20250222
2025-02-26 08:00:00,210,20250222
2025-02-26 09:00:00,202,20250222
2025-02-26 10:00:00,185,20250222
2025-02-26 11:00:00,159,20250222
2025-02-26 12:00:00,130,20250222
2025-02-26 13:00:00,109,20250222
2025-02-26 14:00:00,113,20250222
2025-02-26 15:00:00,140,20250222
2025-02-26 16:00:00,188,20250222
2025-02-26 17:00:00,211,20250222
2025-02-26 18:00:00,207,20250222
2025-02-26 19:00:00,190,20250222
2025-02-26 20:00:00,169,20250222
2025-02-26 21:00:00,124,20250222
2025-02-26 22:00:00,84,20250222
2025-02-26 23:00:00,43,20250222
2025-02-27 00:00:00,14,20250222
2025-02-27 01:00:00,4,20250222
2025-02-27 02:00:00,0,20250222
2025-02-27 03:00:00,0,20250222
2025-02-27 04:00:00,0,20250222
2025-02-27 05:00:00,19,20250222
2025-02-27 06:00:00,120,20250222
2025-02-27 07:00:00,194,20250222
2025-02-27 08:00:00,210,20250222
2025-02-27 09:00:00,201,20250222
2025-02-27 10:00:00,184,20250222
2025-02-27 11:00:00,158,20250222
2025-02-27 12:00:00,132,20250222
2025-02-27 13:00:00,108,20250222
2025-02-27 14:00:00,114,20250222
2025-02-27 15:00:00,140,20250222
2025-02-27 16:00:00,188,20250222
2025-02-27 17:00:00,210,20250222
2025-02-27 18:00:00,206,20250222
2025-02-27 19:00:00,190,20250222
2025-02-27 20:00:00,168,20250222
2025-02-27 21:00:00,124,20250222
2025-02-27 22:00:00,84,20250222
2025-02-27 23:00:00,42,20250222
2025-02-28 00:00:00,14,20250222
2025-02-28 01:00:00,5,20250222
2025-02-28 02:00:00,0,20250222
2025-02-28 03:00:00,0,20250222
2025-02-28 04:00:00,0,20250222
2025-02-28 05:00:00,19,20250222
2025-02-28 06:00:00,120,20250222
2025-02-28 07:00:00,194,20250222
2025-02-28 08:00:00,210,20250222
2025-02-28 09:00:00,202,20250222
2025-02-28 10:00:00,184,20250222
2025-02-28 11:00:00,158,20250222
2025-02-28 12:00:00,130,20250222
2025-02-28 13:00:00,106,20250222
2025-02-28 14:00:00,113,20250222
2025-02-28 15:00:00,140,20250222
2025-02-28 16:00:00,188,20250222
2025-02-28 17:00:00,209,20250222
2025-02-28 18:00:00,205,20250222
2025-02-28 19:00:00,190,20250222
2025-02-28 20:00:00,169,20250222
2025-02-28 21:00:00,124,20250222
2025-02-28 22:00:00,84,20250222
2025-02-28 23:00:00,42,20250222
2025-03-01 00:00:00,15,20250222
2025-03-01 01:00:00,5,20250222
2025-03-01 02:00:00,0,20250222
2025-03-01 03:00:00,0,20250222
2025-03-01 04:00:00,0,20250222
2025-03-01 05:00:00,8,20250222
2025-03-01 06:00:00,45,20250222
2025-03-01 07:00:00,120,20250222
2025-03-01 08:00:00,149,20250222
2025-03-01 09:00:00,157,20250222
2025-03-01 10:00:00,155,20250222
2025-03-01 11:00:00,160,20250222
2025-03-01 12:00:00,155,20250222
2025-03-01 13:00:00,160,20250222
2025-03-01 14:00:00,157,20250222
2025-03-01 15:00:00,160,20250222
2025-03-01 16:00:00,155,20250222
2025-03-01 17:00:00,158,20250222
2025-03-01 18:00:00,155,20250222
2025-03-01 19:00:00,158,20250222
2025-03-01 20:00:00,152,20250222
2025-03-01 21:00:00,153,20250222
2025-03-01 22:00:00,138,20250222
2025-03-01 23:00:00,98,20250222
2025-03-02 00:00:00,36,20250222
2025-03-02 01:00:00,5,20250222
2025-03-02 02:00:00,0,20250222
2025-03-02 03:00:00,0,20250222
2025-03-02 04:00:00,0,20250222
2025-03-02 05:00:00,7,20250222
2025-03-02 06:00:00,44,20250222
2025-03-02 07:00:00,114,20250222
2025-03-02 08:00:00,139,20250222
2025-03-02 09:00:00,145,20250222
2025-03-02 10:00:00,142,20250222
2025-03-02 11:00:00,146,20250222
2025-03-02 12:00:00,141,20250222
2025-03-02 13:00:00,146,20250222
2025-03-02 14:00:00,143,20250222
2025-03-02 15:00:00,147,20250222
2025-03-02 16:00:00,143,20250222
2025-03-02 17:00:00,146,20250222
2025-03-02 18:00:00,145,20250222
2025-03-02 19:00:00,152,20250222
2025-03-02 20:00:00,154,20250222
2025-03-02 21:00:00,155,20250222
2025-03-02 22:00:00,134,20250222
2025-03-02 23:00:00,94,20250222
2025-03-03 00:00:00,35,20250222
2025-03-03 01:00:00,4,20250222
2025-03-03 02:00:00,0,20250222
2025-03-03 03:00:00,0,20250222
2025-03-03 04:00:00,0,20250222
2025-03-03 05:00:00,0,20250222
2025-03-03 06:00:00,0,20250222
2025-03-03 07:00:00,0,20250222
2025-03-03 08:00:00,0,20250222
2025-03-03 09:00:00,1,20250222
2025-03-03 10:00:00,0,20250222
2025-02-23 00:00:00,0,20250223
2025-02-23 01:00:00,0,20250223
2025-02-23 02:00:00,0,20250223
2025-02-23 03:00:00,0,20250223
2025-02-23 04:00:00,0,20250223
2025-02-23 05:00:00,7,20250223
2025-02-23 06:00:00,25,20250223
2025-02-23 07:00:00,84,20250223
2025-02-23 08:00:00,108,20250223
2025-02-23 09:00:00,122,20250223
2025-02-23 10:00:00,116,20250223
2025-02-23 11:00:00,114,20250223
2025-02-23 12:00:00,94,20250223
2025-02-23 13:00:00,71,20250223
2025-02-23 14:00:00,63,20250223
2025-02-23 15:00:00,74,20250223
2025-02-23 16:00:00,87,20250223
2025-02-23 17:00:00,107,20250223
2025-02-23 18:00:00,115,20250223
2025-02-23 19:00:00,121,20250223
2025-02-23 20:00:00,119,20250223
2025-02-23 21:00:00,109,20250223
2025-02-23 22:00:00,58,20250223
2025-02-23 23:00:00,32,20250223
2025-02-24 00:00:00,8,20250223
2025-02-24 01:00:00,0,20250223
2025-02-24 02:00:00,0,20250223
2025-02-24 03:00:00,0,20250223
2025-02-24 04:00:00,0,20250223
2025-02-24 05:00:00,7,20250223
2025-02-24 06:00:00,44,20250223
2025-02-24 07:00:00,79,20250223
2025-02-24 08:00:00,86,20250223
2025-02-24 09:00:00,86,20250223
2025-02-24 10:00:00,74,20250223
2025-02-24 11:00:00,69,20250223
2025-02-24 12:00:00,55,20250223
2025-02-24 13:00:00,58,20250223
2025-02-24 14:00:00,60,20250223
2025-02-24 15:00:00,72,20250223
2025-02-24 16:00:00,98,20250223
2025-02-24 17:00:00,103,20250223
2025-02-24 18:00:00,99,20250223
2025-02-24 19:00:00,81,20250223
2025-02-24 20:00:00,71,20250223
2025-02-24 21:00:00,53,20250223
2025-02-24 22:00:00,35,20250223
2025-02-24 23:00:00,22,20250223
2025-02-25 00:00:00,9,20250223
2025-02-25 01:00:00,2,20250223
2025-02-25 02:00:00,0,20250223
2025-02-25 03:00:00,0,20250223
2025-02-25 04:00:00,0,20250223
2025-02-25 05:00:00,10,20250223
2025-02-25 06:00:00,63,20250223
2025-02-25 07:00:00,100,20250223
2025-02-25 08:00:00,116,20250223
2025-02-25 09:00:00,107,20250223
2025-02-25 10:00:00,98,20250223
2025-02-25 11:00:00,87,20250223
2025-02-25 12:00:00,74,20250223
2025-02-25 13:00:00,71,20250223
2025-02-25 14:00:00,71,20250223
2025-02-25 15:00:00,86,20250223
2025-02-25 16:00:00,118,20250223
2025-02-25 17:00:00,124,20250223
2025-02-25 18:00:00,114,20250223
2025-02-25 19:00:00,108,20250223
2025-02-25 20:00:00,84,20250223
2025-02-25 21:00:00,65,20250223
2025-02-25 22:00:00,44,20250223
2025-02-25 23:00:00,22,20250223
2025-02-26 00:00:00,8,20250223
2025-02-26 01:00:00,2,20250223
2025-02-26 02:00:00,0,20250223
2025-02-26 03:00:00,0,20250223
2025-02-26 04:00:00,0,20250223
2025-02-26 05:00:00,19,20250223
2025-02-26 06:00:00,120,20250223
2025-02-26 07:00:00,195,20250223
2025-02-26 08:00:00,212,20250223
2025-02-26 09:00:00,202,20250223
2025-02-26 10:00:00,184,20250223
2025-02-26 11:00:00,159,20250223
2025-02-26 12:00:00,129,20250223
2025-02-26 13:00:00,108,20250223
2025-02-26 14:00:00,113,20250223
2025-02-26 15:00:00,140,20250223
2025-02-26 16:00:00,188,20250223
2025-02-26 17:00:00,210,20250223
2025-02-26 18:00:00,206,20250223
2025-02-26 19:00:00,190,20250223
2025-02-26 20:00:00,169,20250223
2025-02-26 21:00:00,123,20250223
2025-02-26 22:00:00,84,20250223
2025-02-26 23:00:00,43,20250223
2025-02-27 00:00:00,14,20250223
2025-02-27 01:00:00,4,20250223
2025-02-27 02:00:00,0,20250223
2025-02-27 03:00:00,0,20250223
2025-02-27 04:00:00,0,20250223
2025-02-27 05:00:00,19,20250223
2025-02-27 06:00:00,120,20250223
2025-02-27 07:00:00,195,20250223
2025-02-27 08:00:00,212,20250223
2025-02-27 09:00:00,201,20250223
2025-02-27 10:00:00,183,20250223
2025-02-27 11:00:00,158,20250223
2025-02-27 12:00:00,131,20250223
2025-02-27 13:00:00,107,20250223
2025-02-27 14:00:00,114,20250223
2025-02-27 15:00:00,140,20250223
2025-02-27 16:00:00,188,20250223
2025-02-27 17:00:00,209,20250223
2025-02-27 18:00:00,205,20250223
2025-02-27 19:00:00,190,20250223
2025-02-27 20:00:00,168,20250223
2025-02-27 21:00:00,123,20250223
2025-02-27 22:00:00,84,20250223
2025-02-27 23:00:00,42,20250223
2025-02-28 00:00:00,14,20250223
2025-02-28 01:00:00,5,20250223
2025-02-28 02:00:00,0,20250223
2025-02-28 03:00:00,0,20250223
2025-02-28 04:00:00,0,20250223
2025-02-28 05:00:00,19,20250223
2025-02-28 06:00:00,120,20250223
2025-02-28 07:00:00,195,20250223
2025-02-28 08:00:00,212,20250223
2025-02-28 09:00:00,202,20250223
2025-02-28 10:00:00,183,20250223
2025-02-28 11:00:00,158,20250223
2025-02-28 12:00:00,129,20250223
2025-02-28 13:00:00,105,20250223
2025-02-28 14:00:00,113,20250223
2025-02-28 15:00:00,140,20250223
2025-02-28 16:00:00,188,20250223
2025-02-28 17:00:00,208,20250223
2025-02-28 18:00:00,204,20250223
2025-02-28 19:00:00,190,20250223
2025-02-28 20:00:00,169,20250223
2025-02-28 21:00:00,123,20250223
2025-02-28 22:00:00,84,20250223
2025-02-28 23:00:00,42,20250223
2025-03-01 00:00:00,15,20250223
2025-03-01 01:00:00,5,20250223
2025-03-01 02:00:00,0,20250223
2025-03-01 03:00:00,0,20250223
2025-03-01 04:00:00,0,20250223
2025-03-01 05:00:00,8,20250223
2025-03-01 06:00:00,45,20250223
2025-03-01 07:00:00,120,20250223
2025-03-01 08:00:00,149,20250223
2025-03-01 09:00:00,157,20250223
2025-03-01 10:00:00,155,20250223
2025-03-01 11:00:00,160,20250223
2025-03-01 12:00:00,155,20250223
2025-03-01 13:00:00,160,20250223
2025-03-01 14:00:00,157,20250223
2025-03-01 15:00:00,160,20250223
2025-03-01 16:00:00,155,20250223
2025-03-01 17:00:00,158,20250223
2025-03-01 18:00:00,155,20250223
2025-03-01 19:00:00,158,20250223
2025-03-01 20:00:00,152,20250223
2025-03-01 21:00:00,153,20250223
2025-03-01 22:00:00,138,20250223
2025-03-01 23:00:00,98,20250223
2025-03-02 00:00:00,36,20250223
2025-03-02 01:00:00,5,20250223
2025-03-02 02:00:00,0,20250223
2025-03-02 03:00:00,0,20250223
2025-03-02 04:00:00,0,20250223
2025-03-02 05:00:00,7,20250223
2025-03-02 06:00:00,44,20250223
2025-03-02 07:00:00,114,20250223
2025-03-02 08:00:00,139,20250223
2025-03-02 09:00:00,145,20250223
2025-03-02 10:00:00,142,20250223
2025-03-02 11:00:00,146,20250223
2025-03-02 12:00:00,141,20250223
2025-03-02 13:00:00,146,20250223
2025-03-02 14:00:00,143,20250223
2025-03-02 15:00:00,147,20250223
2025-03-02 16:00:00,143,20250223
2025-03-02 17:00:00,146,20250223
2025-03-02 18:00:00,145,20250223
2025-03-02 19:00:00,152,20250223
2025-03-02 20:00:00,154,20250223
2025-03-02 21:00:00,155,20250223
2025-03-02 22:00:00,134,20250223
2025-03-02 23:00:00,94,20250223
2025-03-03 00:00:00,35,20250223
2025-03-03 01:00:00,4,20250223
2025-03-03 02:00:00,0,20250223
2025-03-03 03:00:00,0,20250223
2025-03-03 04:00:00,0,20250223
2025-03-03 05:00:00,60,20250223
2025-03-03 06:00:00,204,20250223
2025-03-03 07:00:00,319,20250223
2025-03-03 08:00:00,323,20250223
2025-03-03 09:00:00,264,20250223
2025-03-03 10:00:00,262,20250223
2025-03-03 11:00:00,262,20250223
2025-03-03 12:00:00,262,20250223
2025-03-03 13:00:00,263,20250223
2025-03-03 14:00:00,267,20250223
2025-03-03 15:00:00,264,20250223
2025-03-03 16:00:00,281,20250223
2025-03-03 17:00:00,334,20250223
2025-03-03 18:00:00,317,20250223
2025-03-03 19:00:00,277,20250223
2025-03-03 20:00:00,257,20250223
2025-03-03 21:00:00,235,20250223
2025-03-03 22:00:00,202,20250223
2025-03-03 23:00:00,134,20250223
2025-03-04 00:00:00,39,20250223
2025-03-04 01:00:00,3,20250223
2025-03-04 02:00:00,0,20250223
2025-02-24 04:00:00,0,20250224
2025-02-24 05:00:00,6,20250224
2025-02-24 06:00:00,43,20250224
2025-02-24 07:00:00,79,20250224
2025-02-24 08:00:00,86,20250224
2025-02-24 09:00:00,85,20250224
2025-02-24 10:00:00,74,20250224
2025-02-24 11:00:00,67,20250224
2025-02-24 12:00:00,54,20250224
2025-02-24 13:00:00,52,20250224
2025-02-24 14:00:00,51,20250224
2025-02-24 15:00:00,68,20250224
2025-02-24 16:00:00,95,20250224
2025-02-24 17:00:00,102,20250224
2025-02-24 18:00:00,98,20250224
2025-02-24 19:00:00,81,20250224
2025-02-24 20:00:00,69,20250224
2025-02-24 21:00:00,48,20250224
